Departure_ScheduledTimeUTC_DateTime,Departure_TimeStatus_Code,Arrival_AirportCode,Arrival_ScheduledTimeUTC_DateTime,Arrival_ActualTimeUTC_DateTime,Arrival_TimeStatus_Code
2024-08-29T14:05Z,DL,FCO,2024-08-29T15:55Z,2024-08-29T16:50Z,DL
2024-08-29T14:05Z,DL,NAP,2024-08-29T16:05Z,2024-08-29T16:22Z,DL
2024-08-29T14:05Z,OT,CAG,2024-08-29T16:05Z,2024-08-29T15:59Z,FE
2024-08-29T14:05Z,DL,ALA,2024-08-29T21:10Z,2024-08-29T21:53Z,DL
2024-08-29T14:05Z,OT,ARN,2024-08-29T16:10Z,2024-08-29T16:03Z,FE
2024-08-29T14:05Z,DL,BCN,2024-08-29T16:10Z,2024-08-29T16:22Z,DL
2024-08-29T14:05Z,OT,BIO,2024-08-29T16:15Z,2024-08-29T16:12Z,FE
2024-08-29T14:10Z,DL,SPU,2024-08-29T15:50Z,2024-08-29T16:03Z,DL
2024-08-29T14:10Z,DL,GVA,2024-08-29T15:15Z,2024-08-29T15:59Z,DL
2024-08-29T14:15Z,DL,MRU,2024-08-30T01:40Z,2024-08-30T02:08Z,DL
2024-08-29T14:15Z,DL,YHZ,2024-08-29T21:10Z,2024-08-29T22:21Z,DL
2024-08-29T14:15Z,OT,KLR,2024-08-29T15:55Z,2024-08-29T15:45Z,FE
2024-08-29T14:15Z,OT,MUC,2024-08-29T15:10Z,2024-08-29T15:18Z,OT
2024-08-29T14:15Z,OT,LIN,2024-08-29T15:25Z,2024-08-29T15:19Z,FE
2024-08-29T14:15Z,OT,PMI,2024-08-29T16:20Z,2024-08-29T16:25Z,OT
2024-08-29T14:15Z,DL,BOD,2024-08-29T16:00Z,2024-08-29T17:46Z,DL
2024-08-29T12:20Z,DL,YUL,2024-08-29T20:05Z,2024-08-29T22:08Z,DL
2024-08-29T14:20Z,OT,DBV,2024-08-29T16:10Z,2024-08-29T16:13Z,OT
2024-08-29T14:20Z,OT,SPU,2024-08-29T16:10Z,2024-08-29T16:09Z,FE
2024-08-29T14:20Z,OT,EDI,2024-08-29T16:20Z,2024-08-29T16:16Z,FE
2024-08-29T14:20Z,OT,RNS,2024-08-29T15:50Z,2024-08-29T15:55Z,OT
2024-08-29T14:25Z,OT,BLQ,2024-08-29T15:45Z,2024-08-29T15:59Z,OT
2024-08-29T14:25Z,OT,AMS,2024-08-29T15:35Z,2024-08-29T15:35Z,OT
2024-08-29T14:25Z,OT,BRU,2024-08-29T15:25Z,2024-08-29T15:27Z,OT
2024-08-29T14:25Z,OT,NTE,2024-08-29T16:00Z,2024-08-29T16:15Z,OT
2024-08-29T14:25Z,OT,MRS,2024-08-29T16:00Z,2024-08-29T16:03Z,OT
2024-08-29T14:25Z,OT,TLS,2024-08-29T16:10Z,2024-08-29T16:15Z,OT
2024-08-29T14:30Z,OT,CDG,2024-08-29T15:45Z,2024-08-29T15:44Z,FE
2024-08-29T14:35Z,DL,GRZ,2024-08-29T15:55Z,2024-08-29T16:30Z,DL
2024-08-29T14:35Z,DL,BUD,2024-08-29T16:10Z,2024-08-29T16:23Z,DL
2024-08-29T14:40Z,DL,FLR,2024-08-29T16:15Z,2024-08-29T16:30Z,DL
2024-08-29T14:40Z,DL,FCO,2024-08-29T16:30Z,2024-08-29T17:42Z,DL
2024-08-29T14:40Z,DL,MXP,2024-08-29T15:55Z,2024-08-29T16:19Z,DL
2024-08-29T14:40Z,DL,WAW,2024-08-29T16:15Z,2024-08-29T17:15Z,DL
2024-08-29T14:45Z,DL,BER,2024-08-29T15:55Z,2024-08-29T16:12Z,DL
2024-08-29T14:45Z,OT,GOT,2024-08-29T16:20Z,2024-08-29T16:17Z,FE
2024-08-29T14:45Z,OT,NCE,2024-08-29T16:15Z,2024-08-29T16:13Z,FE
2024-08-29T14:50Z,OT,BRE,2024-08-29T15:45Z,2024-08-29T15:46Z,OT
2024-08-29T14:50Z,DL,BHX,2024-08-29T16:25Z,2024-08-29T17:06Z,DL
2024-08-29T14:50Z,OT,BSL,2024-08-29T15:40Z,2024-08-29T15:44Z,OT
2024-08-29T14:50Z,DL,PRG,2024-08-29T15:50Z,2024-08-29T15:55Z,DL
2024-08-29T14:55Z,DL,FMO,2024-08-29T15:40Z,2024-08-29T15:54Z,DL
2024-08-29T14:55Z,DL,LYS,2024-08-29T16:10Z,2024-08-29T16:23Z,DL
2024-08-29T14:55Z,DL,KRK,2024-08-29T16:30Z,2024-08-29T16:31Z,DL
2024-08-29T15:00Z,OT,HAM,2024-08-29T16:05Z,2024-08-29T16:05Z,OT
2024-08-29T15:00Z,DL,DRS,2024-08-29T16:00Z,2024-08-29T16:05Z,DL
2024-08-29T15:00Z,OT,CPH,2024-08-29T16:25Z,2024-08-29T16:23Z,FE
2024-08-29T15:00Z,OT,LHR,2024-08-29T16:40Z,2024-08-29T16:30Z,FE
2024-08-29T15:00Z,DL,SZG,2024-08-29T16:00Z,2024-08-29T16:19Z,DL
2024-08-29T15:00Z,DL,MAD,2024-08-29T17:35Z,2024-08-29T17:47Z,DL
2024-08-29T15:05Z,DL,HAJ,2024-08-29T15:55Z,2024-08-29T16:56Z,DL
2024-08-29T15:05Z,DL,DUS,2024-08-29T15:55Z,2024-08-29T16:24Z,DL
2024-08-29T15:05Z,DL,LEJ,2024-08-29T16:00Z,2024-08-29T16:27Z,DL
2024-08-29T15:10Z,DL,LIN,2024-08-29T16:20Z,2024-08-29T16:41Z,DL
2024-08-29T15:15Z,DL,MUC,2024-08-29T16:10Z,2024-08-29T16:40Z,DL
2024-08-29T15:15Z,OT,JFK,2024-08-30T00:05Z,2024-08-30T00:28Z,DL
2024-08-29T15:20Z,DL,LUX,2024-08-29T16:05Z,2024-08-29T16:42Z,DL
2024-08-29T15:20Z,DL,STR,2024-08-29T16:00Z,2024-08-29T16:37Z,DL
2024-08-29T15:20Z,DL,MXP,2024-08-29T16:35Z,2024-08-29T16:45Z,DL
2024-08-29T15:20Z,DL,ORD,2024-08-30T00:55Z,2024-08-30T01:33Z,DL
2024-08-29T15:20Z,DL,GYD,2024-08-29T20:10Z,2024-08-29T20:35Z,DL
2024-08-29T15:20Z,OT,AMS,2024-08-29T16:30Z,2024-08-29T16:34Z,OT
2024-08-29T15:20Z,DL,CDG,2024-08-29T16:35Z,2024-08-29T16:56Z,DL
2024-08-29T15:20Z,DL,IST,2024-08-29T18:20Z,2024-08-29T19:11Z,DL
2024-08-29T15:20Z,DL,VIE,2024-08-29T16:45Z,2024-08-29T17:17Z,DL
2024-08-29T15:30Z,OT,LAS,2024-08-30T02:50Z,2024-08-30T02:54Z,OT
2024-08-29T15:30Z,DL,BCN,2024-08-29T17:35Z,2024-08-29T18:28Z,DL
2024-08-29T15:40Z,OT,GVA,2024-08-29T16:45Z,2024-08-29T16:55Z,OT
2024-08-29T15:45Z,OT,BER,2024-08-29T16:55Z,2024-08-29T16:55Z,OT
2024-08-29T16:00Z,OT,HAM,2024-08-29T17:05Z,2024-08-29T17:15Z,OT
2024-08-29T16:00Z,DL,LHR,2024-08-29T17:40Z,2024-08-29T18:19Z,DL
2024-08-29T16:00Z,DL,ZAG,2024-08-29T17:20Z,2024-08-29T17:43Z,DL
2024-08-29T16:10Z,OT,LCY,2024-08-29T17:35Z,2024-08-29T17:24Z,FE
2024-08-29T16:10Z,OT,VIE,2024-08-29T17:35Z,2024-08-29T17:34Z,FE
2024-08-29T16:15Z,OT,MUC,2024-08-29T17:10Z,2024-08-29T17:06Z,FE
2024-08-29T16:25Z,OT,ZRH,2024-08-29T17:20Z,2024-08-29T17:15Z,FE
2024-08-29T17:00Z,DL,HAM,2024-08-29T18:05Z,2024-08-29T18:14Z,DL
2024-08-29T17:20Z,OT,ARN,2024-08-29T19:25Z,2024-08-29T19:14Z,FE
2024-08-29T17:20Z,OT,SOF,2024-08-29T19:35Z,2024-08-29T19:34Z,FE
2024-08-29T17:35Z,DL,MBA,2024-08-30T02:25Z,2024-08-30T02:33Z,DL
2024-08-29T17:40Z,OT,AYT,2024-08-29T21:10Z,2024-08-29T21:16Z,OT
2024-08-29T17:45Z,OT,BER,2024-08-29T18:55Z,2024-08-29T18:56Z,OT
2024-08-29T17:50Z,FE,WAW,2024-08-29T19:30Z,2024-08-29T19:34Z,OT
2024-08-29T17:55Z,OT,LIS,2024-08-29T21:05Z,2024-08-29T21:09Z,OT
2024-08-29T18:00Z,OT,LHR,2024-08-29T19:40Z,2024-08-29T19:49Z,OT
2024-08-29T18:00Z,OT,WRO,2024-08-29T19:15Z,2024-08-29T19:13Z,FE
2024-08-29T18:00Z,DL,LJU,2024-08-29T19:10Z,2024-08-29T19:46Z,DL
2024-08-29T17:35Z,DL,MBA,2024-08-30T02:25Z,2024-08-30T02:33Z,DL
2024-08-29T18:00Z,OT,LHR,2024-08-29T19:40Z,2024-08-29T19:49Z,OT
2024-08-29T18:00Z,OT,WRO,2024-08-29T19:15Z,2024-08-29T19:13Z,FE
2024-08-29T18:00Z,DL,LJU,2024-08-29T19:10Z,2024-08-29T19:46Z,DL
2024-08-29T18:10Z,OT,RIX,2024-08-29T20:15Z,2024-08-29T20:22Z,OT
2024-08-29T18:10Z,OT,CDG,2024-08-29T19:25Z,2024-08-29T19:27Z,OT
2024-08-29T18:10Z,OT,MLA,2024-08-29T20:45Z,2024-08-29T20:43Z,FE
2024-08-29T18:10Z,DL,ADB,2024-08-29T21:20Z,2024-08-29T21:17Z,FE
2024-08-29T18:15Z,OT,HAM,2024-08-29T19:20Z,2024-08-29T19:21Z,OT
2024-08-29T18:15Z,OT,MUC,2024-08-29T19:10Z,2024-08-29T19:04Z,FE
2024-08-29T18:15Z,OT,BIO,2024-08-29T20:25Z,2024-08-29T20:20Z,FE
2024-08-29T18:15Z,DL,VIE,2024-08-29T19:35Z,2024-08-29T19:45Z,DL
2024-08-29T18:30Z,OT,NAP,2024-08-29T20:30Z,2024-08-29T20:38Z,OT
2024-08-29T18:30Z,OT,WAW,2024-08-29T20:05Z,2024-08-29T20:13Z,OT
2024-08-29T18:30Z,DL,GDN,2024-08-29T20:00Z,2024-08-29T20:17Z,DL
2024-08-29T18:30Z,DL,CPH,2024-08-29T19:55Z,2024-08-29T21:12Z,DL
2024-08-29T18:35Z,DL,OTP,2024-08-29T20:55Z,2024-08-29T21:07Z,DL
2024-08-29T18:40Z,DL,CPH,2024-08-29T20:05Z,2024-08-29T20:38Z,DL
2024-08-29T18:40Z,DL,SVG,2024-08-29T20:30Z,2024-08-29T20:50Z,DL
2024-08-29T18:40Z,OT,ATH,2024-08-29T21:30Z,2024-08-29T21:29Z,FE
2024-08-29T18:40Z,OT,ASR,2024-08-29T22:25Z,2024-08-29T22:26Z,OT
2024-08-29T18:45Z,OT,HND,2024-08-30T07:45Z,2024-08-30T07:46Z,OT
2024-08-29T18:45Z,FE,ZAG,2024-08-29T20:05Z,2024-08-29T20:00Z,FE
2024-08-29T18:50Z,OT,VCE,2024-08-29T20:10Z,2024-08-29T20:07Z,FE
2024-08-29T18:50Z,DL,VNO,2024-08-29T20:55Z,2024-08-29T21:17Z,DL
2024-08-29T18:50Z,DL,MAD,2024-08-29T21:25Z,2024-08-29T22:10Z,DL
2024-08-29T18:50Z,DL,ZRH,2024-08-29T19:55Z,2024-08-29T20:16Z,DL
2024-08-29T18:55Z,OT,PVG,2024-08-30T06:50Z,2024-08-30T06:49Z,FE
2024-08-29T18:55Z,DL,OPO,2024-08-29T21:45Z,2024-08-29T21:57Z,DL
2024-08-29T19:00Z,DL,WDH,2024-08-30T05:25Z,2024-08-30T05:47Z,DL
2024-08-29T19:00Z,OT,NCE,2024-08-29T20:30Z,2024-08-29T20:41Z,OT
2024-08-29T19:00Z,OT,LYS,2024-08-29T20:15Z,2024-08-29T20:16Z,OT
2024-08-29T19:00Z,DL,BCN,2024-08-29T21:05Z,2024-08-29T21:33Z,DL
2024-08-29T19:00Z,DL,VLC,2024-08-29T21:25Z,2024-08-29T21:44Z,DL
2024-08-29T19:00Z,FE,GVA,2024-08-29T20:10Z,2024-08-29T20:10Z,OT
2024-08-29T19:05Z,DL,DUB,2024-08-29T21:15Z,2024-08-29T21:22Z,DL
2024-08-29T19:05Z,OT,AMS,2024-08-29T20:15Z,2024-08-29T20:11Z,FE
2024-08-29T19:10Z,OT,TRS,2024-08-29T20:30Z,2024-08-29T20:42Z,OT
2024-08-29T19:10Z,FE,VRN,2024-08-29T20:30Z,2024-08-29T20:23Z,FE
2024-08-29T19:10Z,OT,FLR,2024-08-29T20:45Z,2024-08-29T20:55Z,OT
2024-08-29T19:10Z,OT,DUS,2024-08-29T20:00Z,2024-08-29T20:01Z,OT
2024-08-29T19:10Z,DL,BRE,2024-08-29T20:05Z,2024-08-29T20:26Z,DL
2024-08-29T19:10Z,OT,BGO,2024-08-29T21:10Z,2024-08-29T21:07Z,FE
2024-08-29T19:10Z,DL,MRS,2024-08-29T20:45Z,2024-08-29T21:05Z,DL
2024-08-29T19:10Z,OT,TIA,2024-08-29T21:15Z,2024-08-29T21:22Z,OT
2024-08-29T19:15Z,OT,HAM,2024-08-29T20:20Z,2024-08-29T20:24Z,OT
2024-08-29T19:15Z,DL,MUC,2024-08-29T20:10Z,2024-08-29T20:45Z,DL
2024-08-29T19:15Z,DL,BER,2024-08-29T20:25Z,2024-08-29T20:58Z,DL
2024-08-29T19:15Z,OT,BSL,2024-08-29T20:05Z,2024-08-29T20:09Z,OT
2024-08-29T19:20Z,FE,KTW,2024-08-29T20:50Z,2024-08-29T20:50Z,OT
2024-08-29T19:20Z,DL,LIS,2024-08-29T22:30Z,2024-08-29T22:54Z,DL
2024-08-29T19:20Z,OT,POZ,2024-08-29T20:35Z,2024-08-29T20:40Z,OT
2024-08-29T19:20Z,DL,EVN,2024-08-29T23:30Z,2024-08-29T23:51Z,DL
2024-08-29T19:25Z,DL,LCA,2024-08-29T23:10Z,2024-08-29T23:59Z,DL
2024-08-29T19:30Z,OT,FCO,2024-08-29T21:20Z,2024-08-29T21:38Z,DL
2024-08-29T19:30Z,DL,LHR,2024-08-29T21:10Z,2024-08-29T21:28Z,DL
2024-08-29T19:30Z,OT,TLS,2024-08-29T21:15Z,2024-08-29T21:20Z,OT
2024-08-29T19:30Z,OT,SZG,2024-08-29T20:30Z,2024-08-29T20:34Z,OT
2024-08-29T19:30Z,OT,BRU,2024-08-29T20:35Z,2024-08-29T20:28Z,FE
2024-08-29T19:40Z,OT,EZE,2024-08-30T09:25Z,2024-08-30T09:22Z,FE
2024-08-29T19:40Z,OT,HKG,2024-08-30T07:40Z,2024-08-30T07:44Z,OT
2024-08-29T19:40Z,DL,ARN,2024-08-29T21:45Z,2024-08-29T22:08Z,DL
2024-08-29T19:40Z,DL,TLL,2024-08-29T22:00Z,2024-08-29T22:18Z,DL
2024-08-29T19:40Z,DL,CDG,2024-08-29T20:55Z,2024-08-29T21:24Z,DL
2024-08-29T19:40Z,DL,SIN,2024-08-30T08:05Z,2024-08-30T08:57Z,DL
2024-08-29T19:45Z,OT,BLL,2024-08-29T21:05Z,2024-08-29T21:08Z,OT
2024-08-29T19:45Z,OT,CMN,2024-08-29T23:25Z,2024-08-29T23:34Z,OT
2024-08-29T19:50Z,DL,PMI,2024-08-29T22:05Z,2024-08-29T22:35Z,DL
2024-08-29T19:50Z,FE,HEL,2024-08-29T22:15Z,2024-08-29T22:01Z,FE
2024-08-29T19:50Z,OT,OSL,2024-08-29T21:50Z,2024-08-29T21:46Z,FE
2024-08-29T19:50Z,DL,TUN,2024-08-29T22:10Z,2024-08-29T22:17Z,DL
2024-08-29T19:50Z,DL,EDI,2024-08-29T21:50Z,2024-08-29T21:58Z,DL
2024-08-29T19:50Z,DL,VIE,2024-08-29T21:10Z,2024-08-29T21:40Z,DL
2024-08-29T19:55Z,OT,WDH,2024-08-30T06:20Z,2024-08-30T06:26Z,OT
2024-08-29T19:55Z,FE,GRZ,2024-08-29T21:15Z,2024-08-29T21:19Z,OT
2024-08-29T19:55Z,OT,SIN,2024-08-30T08:20Z,2024-08-30T08:51Z,DL
2024-08-29T19:55Z,DL,BHX,2024-08-29T21:30Z,2024-08-29T21:52Z,DL
2024-08-29T19:55Z,DL,ALG,2024-08-29T22:30Z,2024-08-29T23:00Z,DL
2024-08-29T20:00Z,OT,MXP,2024-08-29T21:15Z,2024-08-29T21:24Z,OT
2024-08-29T20:00Z,OT,LAD,2024-08-30T04:30Z,2024-08-30T04:42Z,OT
2024-08-29T20:00Z,OT,MAN,2024-08-29T21:45Z,2024-08-29T21:51Z,OT
2024-08-29T20:00Z,OT,BEG,2024-08-29T21:55Z,2024-08-29T22:02Z,OT
2024-08-29T20:05Z,OT,LUX,2024-08-29T20:50Z,2024-08-29T20:58Z,OT
2024-08-29T20:05Z,OT,GRU,2024-08-30T07:55Z,2024-08-30T07:49Z,FE
2024-08-29T20:05Z,DL,JNB,2024-08-30T06:30Z,2024-08-30T06:59Z,DL
2024-08-29T20:05Z,OT,GLA,2024-08-29T22:05Z,2024-08-29T22:11Z,OT
2024-08-29T20:10Z,OT,HAJ,2024-08-29T21:00Z,2024-08-29T20:59Z,FE
2024-08-29T20:10Z,DL,STR,2024-08-29T20:50Z,2024-08-29T21:15Z,DL
2024-08-29T20:10Z,DL,BLQ,2024-08-29T21:30Z,2024-08-29T21:56Z,DL
2024-08-29T20:10Z,OT,BUD,2024-08-29T21:45Z,2024-08-29T21:50Z,OT
2024-08-29T20:10Z,FE,ZAG,2024-08-29T21:35Z,2024-08-29T21:45Z,OT
2024-08-29T20:15Z,DL,NUE,2024-08-29T20:55Z,2024-08-29T21:12Z,DL
2024-08-29T20:15Z,OT,LEJ,2024-08-29T21:10Z,2024-08-29T21:18Z,OT
2024-08-29T20:15Z,OT,DRS,2024-08-29T21:15Z,2024-08-29T21:10Z,FE
2024-08-29T20:15Z,OT,GIG,2024-08-30T08:35Z,2024-08-30T08:22Z,FE
2024-08-29T20:15Z,DL,CPT,2024-08-30T08:00Z,2024-08-30T08:10Z,DL
2024-08-29T20:15Z,DL,PRG,2024-08-29T21:15Z,2024-08-29T21:37Z,DL
2024-08-29T19:15Z,DL,AMM,2024-08-29T23:35Z,2024-08-30T11:20Z,DL
2024-08-20T02:45Z,FE,AYT,2024-08-20T06:10Z,2024-08-20T06:17Z,OT
2024-08-20T02:45Z,DL,AYT,2024-08-20T06:05Z,2024-08-20T07:02Z,DL
2024-08-20T02:45Z,DL,PMI,2024-08-20T04:55Z,2024-08-20T05:32Z,DL
2024-08-20T02:50Z,FE,CFU,2024-08-20T05:05Z,2024-08-20T05:06Z,OT
2024-08-20T02:50Z,FE,SUF,2024-08-20T05:10Z,2024-08-20T05:03Z,FE
2024-08-20T03:00Z,FE,BOJ,2024-08-20T05:35Z,2024-08-20T05:31Z,FE
2024-08-20T03:00Z,OT,VAR,2024-08-20T05:30Z,2024-08-20T05:28Z,FE
2024-08-20T03:00Z,DL,XRY,2024-08-20T06:00Z,2024-08-20T08:23Z,DL
2024-08-20T03:00Z,DL,PMI,2024-08-20T05:05Z,2024-08-20T06:33Z,DL
2024-08-20T03:30Z,OT,RHO,2024-08-20T06:25Z,2024-08-20T06:41Z,DL
2024-08-20T03:55Z,OT,HER,2024-08-20T06:55Z,2024-08-20T07:06Z,OT
2024-08-20T04:15Z,OT,BER,2024-08-20T05:25Z,2024-08-20T05:21Z,FE
2024-08-20T04:15Z,OT,COV,2024-08-20T07:55Z,2024-08-20T08:05Z,OT
2024-08-20T04:40Z,DL,FAO,2024-08-20T07:55Z,2024-08-20T09:26Z,DL
2024-08-20T04:40Z,OT,ZRH,2024-08-20T05:35Z,2024-08-20T05:30Z,FE
2024-08-20T04:40Z,FE,VIE,2024-08-20T06:05Z,2024-08-20T05:52Z,FE
2024-08-20T04:45Z,OT,BER,2024-08-20T05:55Z,2024-08-20T05:40Z,FE
2024-08-20T04:45Z,FE,CTA,2024-08-20T07:10Z,2024-08-20T07:09Z,FE
2024-08-20T04:45Z,OT,BRE,2024-08-20T05:40Z,2024-08-20T05:37Z,FE
2024-08-20T04:55Z,OT,PMI,2024-08-20T07:05Z,2024-08-20T07:11Z,OT
2024-08-20T04:55Z,OT,BRU,2024-08-20T05:55Z,2024-08-20T05:54Z,FE
2024-08-20T05:00Z,FE,STR,2024-08-20T05:40Z,2024-08-20T05:38Z,FE
2024-08-20T05:00Z,OT,ARN,2024-08-20T07:05Z,2024-08-20T06:58Z,FE
2024-08-20T05:00Z,DL,OSL,2024-08-20T07:00Z,2024-08-20T07:06Z,DL
2024-08-20T05:00Z,OT,LHR,2024-08-20T06:40Z,2024-08-20T06:33Z,FE
2024-08-20T05:00Z,OT,BSL,2024-08-20T05:50Z,2024-08-20T05:44Z,FE
2024-08-20T05:05Z,OT,HAJ,2024-08-20T05:55Z,2024-08-20T05:58Z,OT
2024-08-20T05:05Z,OT,DUS,2024-08-20T05:55Z,2024-08-20T05:47Z,FE
2024-08-20T05:05Z,OT,LUX,2024-08-20T05:50Z,2024-08-20T05:58Z,OT
2024-08-20T05:05Z,OT,DUB,2024-08-20T07:15Z,2024-08-20T07:06Z,FE
2024-08-20T05:10Z,FE,MXP,2024-08-20T06:25Z,2024-08-20T06:17Z,FE
2024-08-20T05:10Z,OT,BUD,2024-08-20T06:45Z,2024-08-20T06:46Z,OT
2024-08-20T05:15Z,OT,MUC,2024-08-20T06:10Z,2024-08-20T06:06Z,FE
2024-08-20T05:15Z,OT,LEJ,2024-08-20T06:10Z,2024-08-20T06:01Z,FE
2024-08-20T05:20Z,FE,CPH,2024-08-20T06:45Z,2024-08-20T06:31Z,FE
2024-08-20T05:20Z,OT,WAW,2024-08-20T06:55Z,2024-08-20T06:55Z,OT
2024-08-20T05:20Z,OT,WAW,2024-08-20T07:00Z,2024-08-20T07:07Z,OT
2024-08-20T05:30Z,FE,HAM,2024-08-20T06:35Z,2024-08-20T06:29Z,FE
2024-08-20T05:30Z,FE,FCO,2024-08-20T07:20Z,2024-08-20T07:00Z,FE
2024-08-20T05:30Z,OT,GVA,2024-08-20T06:35Z,2024-08-20T06:52Z,DL
2024-08-20T05:35Z,FE,MAN,2024-08-20T07:20Z,2024-08-20T07:06Z,FE
2024-08-20T05:35Z,FE,BCN,2024-08-20T07:40Z,2024-08-20T07:22Z,FE
2024-08-20T05:40Z,OT,TLS,2024-08-20T07:25Z,2024-08-20T07:23Z,FE
2024-08-20T05:45Z,OT,BER,2024-08-20T06:55Z,2024-08-20T06:42Z,FE
2024-08-20T05:50Z,OT,AMS,2024-08-20T07:00Z,2024-08-20T07:01Z,OT
2024-08-20T05:50Z,OT,ZRH,2024-08-20T06:45Z,2024-08-20T06:41Z,FE
2024-08-20T05:55Z,OT,GOT,2024-08-20T07:30Z,2024-08-20T07:20Z,FE
2024-08-20T05:55Z,DL,BHX,2024-08-20T07:30Z,2024-08-20T07:51Z,DL
2024-08-20T06:00Z,FE,HAM,2024-08-20T07:05Z,2024-08-20T06:47Z,FE
2024-08-20T06:00Z,OT,BOD,2024-08-20T07:45Z,2024-08-20T07:45Z,OT
2024-08-20T06:00Z,DL,LHR,2024-08-20T07:40Z,2024-08-20T08:10Z,DL
2024-08-20T06:00Z,OT,AYT,2024-08-20T09:30Z,2024-08-20T09:33Z,OT
2024-08-20T04:40Z,DL,FAO,2024-08-20T07:55Z,2024-08-20T09:26Z,DL
2024-08-20T05:55Z,DL,BHX,2024-08-20T07:30Z,2024-08-20T07:51Z,DL
2024-08-20T06:00Z,FE,HAM,2024-08-20T07:05Z,2024-08-20T06:47Z,FE
2024-08-20T06:00Z,OT,BOD,2024-08-20T07:45Z,2024-08-20T07:45Z,OT
2024-08-20T06:00Z,DL,LHR,2024-08-20T07:40Z,2024-08-20T08:10Z,DL
2024-08-20T06:00Z,OT,AYT,2024-08-20T09:30Z,2024-08-20T09:33Z,OT
2024-08-20T06:05Z,OT,FLR,2024-08-20T07:40Z,2024-08-20T07:35Z,FE
2024-08-20T06:05Z,OT,SOF,2024-08-20T08:20Z,2024-08-20T08:14Z,FE
2024-08-20T06:15Z,OT,LCY,2024-08-20T07:40Z,2024-08-20T07:41Z,OT
2024-08-20T06:15Z,OT,PSA,2024-08-20T07:45Z,2024-08-20T07:36Z,FE
2024-08-20T06:15Z,FE,MUC,2024-08-20T07:10Z,2024-08-20T07:02Z,FE
2024-08-20T06:20Z,OT,VIE,2024-08-20T07:45Z,2024-08-20T07:33Z,FE
2024-08-20T06:25Z,OT,MRS,2024-08-20T08:00Z,2024-08-20T08:02Z,OT
2024-08-20T06:35Z,FE,GRZ,2024-08-20T07:55Z,2024-08-20T07:50Z,FE
2024-08-20T06:35Z,OT,CDG,2024-08-20T07:50Z,2024-08-20T07:46Z,FE
2024-08-20T06:35Z,OT,PRG,2024-08-20T07:35Z,2024-08-20T07:31Z,FE
2024-08-20T06:35Z,DL,JFK,2024-08-20T15:10Z,2024-08-20T15:43Z,DL
2024-08-20T06:45Z,OT,LIN,2024-08-20T07:55Z,2024-08-20T08:00Z,OT
2024-08-20T06:45Z,OT,BER,2024-08-20T07:55Z,2024-08-20T07:48Z,FE
2024-08-20T06:45Z,OT,BLQ,2024-08-20T08:05Z,2024-08-20T08:05Z,OT
2024-08-20T06:45Z,OT,RNS,2024-08-20T08:15Z,2024-08-20T08:13Z,FE
2024-08-20T06:45Z,DL,LYS,2024-08-20T08:00Z,2024-08-20T08:27Z,DL
2024-08-20T06:50Z,DL,ZRH,2024-08-20T07:45Z,2024-08-20T08:03Z,DL
2024-08-20T06:55Z,OT,DRS,2024-08-20T07:55Z,2024-08-20T07:46Z,FE
2024-08-20T06:55Z,OT,VCE,2024-08-20T08:15Z,2024-08-20T08:11Z,FE
2024-08-20T06:55Z,OT,BLL,2024-08-20T08:15Z,2024-08-20T08:08Z,FE
2024-08-20T06:55Z,DL,BUD,2024-08-20T08:30Z,2024-08-20T08:41Z,DL
2024-08-20T06:55Z,DL,KRK,2024-08-20T08:30Z,2024-08-20T08:42Z,DL
2024-08-20T06:55Z,OT,GVA,2024-08-20T08:05Z,2024-08-20T08:05Z,OT
2024-08-20T07:00Z,OT,HAM,2024-08-20T08:05Z,2024-08-20T08:01Z,FE
2024-08-20T07:00Z,DL,LHR,2024-08-20T08:40Z,2024-08-20T09:07Z,DL
2024-08-20T07:00Z,OT,BRU,2024-08-20T08:10Z,2024-08-20T07:52Z,FE
2024-08-20T07:05Z,OT,WRO,2024-08-20T08:20Z,2024-08-20T08:17Z,FE
2024-08-20T07:05Z,OT,SZG,2024-08-20T08:05Z,2024-08-20T08:05Z,OT
2024-08-20T07:05Z,FE,MLA,2024-08-20T09:40Z,2024-08-20T09:27Z,FE
2024-08-20T07:05Z,OT,IST,2024-08-20T10:05Z,2024-08-20T10:41Z,DL
2024-08-20T07:05Z,OT,POZ,2024-08-20T08:20Z,2024-08-20T08:09Z,FE
2024-08-20T07:10Z,OT,HAJ,2024-08-20T08:00Z,2024-08-20T07:55Z,FE
2024-08-20T07:10Z,OT,SVQ,2024-08-20T10:05Z,2024-08-20T09:59Z,FE
2024-08-20T07:10Z,DL,ESB,2024-08-20T10:30Z,2024-08-20T11:16Z,DL
2024-08-20T07:15Z,OT,MUC,2024-08-20T08:10Z,2024-08-20T08:10Z,OT
2024-08-20T07:15Z,OT,MXP,2024-08-20T08:30Z,2024-08-20T08:28Z,FE
2024-08-20T07:15Z,OT,HEL,2024-08-20T09:40Z,2024-08-20T09:41Z,OT
2024-08-20T07:15Z,OT,AGP,2024-08-20T10:15Z,2024-08-20T10:15Z,OT
2024-08-20T07:15Z,OT,LIS,2024-08-20T10:25Z,2024-08-20T10:37Z,OT
2024-08-20T07:20Z,OT,VIE,2024-08-20T08:45Z,2024-08-20T08:38Z,FE
